,index,product_id,reviewer,reviewer_rank,specialist,user_score,on_off,review,help,year,month,day,아토피,쿨톤,all,탄력,웜톤,건성,피지과다,모공,트러블,각질,잡티,블랙헤드,약건성,홍조,중성,주름,다크서클,복합성,민감성,미백,지성,발림성,자극도,피부타입_건성에_좋아요,피부타입_복합성에_좋아요,피부타입_지성에_좋아요
963,983,A000000165841,린공쥬,98,1,5,0,"바이오더마에서 신상 선크림이 나온다고 보고 바로 다른건 고민도 안하고 바로 이 제품으로 신청했어요 !!

바이오더마 순한 브랜드인건 다들 아시잖아요 ?!? 너무 순해서 클렌징워터는 안씻어도되니깐 ,, 그래서 그런지 이 선크림 쓰고 트러블이나 피부 뒤집어지는 일은 일어나지 않았어요 !! 

그리고 지금 계절에 바르기 좋은거 같아요 ! 분명 촉촉한데 끈적이거나 번들거림이 없는 편이라 베이스 메이크업도 밀리지 않고 잘 먹더라구요 !! 

너무 꾸덕하면 바르기 어려운데 묽은 타입이라 얼굴에 짜서 바로 사용했어요 ! 묽어서 흡수도 빠르고 한겹 더 발라도 두껍게 발린게 아니고 가볍고 뽀송하게 마무리가 되어서 좋더라구요 !

40ml라 몸에 바르기엔 넘 아까워서 얼굴에 잘 발라주고 있어요 !
톤업도 사알짝 되는 편이라 백탁이 거의 없었어요",1,2022,5,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
964,984,A000000165841,그냥리치되고싶다,596,0,5,0,"아쿠아플루이드라는 이름답게 선크림이라기보다는 플루이드 / 묽은 제형의 로션 같네요.  
처음에 하얗게 토출되는 거 보고서 우왓 뻑뻑한 발림성이려나? 싶었지만 아니었다고 합니다.  뭔가 얇게 발리고 발림성이 좋은데다 백탁이 없어서 데일리로 아주 그냥 메이크업을 하든 안 하든 넘 괜찮아용.
용량 큰 게 무척이나 싫어진 요즘 40ml이면 저한텐 적당하고(선케어제품은 유효기간이 짧다고 들어서 한계절 내에 빨리 소모해야할 것만 같은 촉박함이 있음) 무엇보다 맘에 든 것은 뾰족한 토출구예요. 묽은 제형이 적당히 나와야하게 때문에 선택된 것 같지만 뭔가 위생적으로 느껴져서 좋아용.
요즘 파운데이션이나 쿠션이 얇은 제형감으로 출시되잖아요. 띡한 느낌 없이 얇게 사르르 펴발리는 그런 제형. 이 선플루이드가 정말 딱 그렇습니다. 여러번 레이어드히기에도 좋고 이후에 메이크업과도 괜찮은 궁합이에용~",1,2022,5,6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3,0,1,0
965,985,A000000165841,샤르망,640,1,5,0,"제형이 묽은 로션처럼 흐르는 제형인줄 모르고 들고있다가 바닥에 뚝뚝 떨어졌네요.
전에 여름에 자주 쓰던 아넷x처럼 묽은 로션처럼 나옵니다. 그래서인지 입구가 좁고 뾰족한가 봅니다.
얇게 촉촉하게 발리고 백탁 거의 없고 아주 순합니다.
향도 거의 없는 편이고 피부에 안좋은건 다 빼버린 느낌이에요.
원래 바이오 더마가 자연친화적이고 인종적인 성분 없는 브랜드잖아요. 기초제품도 그렇고 이 선크림 역시 그런 느낌에 충실한 제품같네요.
개인적으로 저는 운동할때 백탁이 있건 없건 무조건 두껍게 바르고 하는 편입니다. 땀에 마스크에 닦여나갈거 감안해서 그렇게 바르는게 마음도 놓이고요.
이 선크림은 바르고나도 마치 로션 하나 바른것처럼 가볍게 백탁없이 발려져서 그런지 아직은 익숙치가 않아요.
하지만 자외선 차단지수도 높고 바르고 나서도 촉촉함이 참 좋네요. 한번 다써보고 재구매 해볼 생각입니다.",1,2022,5,4,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
966,986,A000000165841,나디아33,709,0,4,1,"촉촉한 선크림이라고 해서 한번 구매해보았습니다~!!!바이오더마는 클렌징워터로 많이 사용한 브랜드인데 선크림도 좋을것같아서 구매했습니다. 일단 주황색 용기에 가볍고 휴대하기에 좋은 선크림입니다
발림성: 바르면 살짝 톤업느낌으로 환해지면서 처음엔 조금 끈적이는 느낌도 듭니다.기름지는 느낌도 있고 잘 펴발라야 할 것같아요 ㅠㅠ.. 
색감: 살짝 하얘져요 백탁수준은 아닙니다
지속성: 자외선 차단 효과는 잘 모르겠지만 뭔가 잘 차단되는 느낌이 듭니다!!! 여름에 휴가가거나 야외에 오래에 있을때 한번 사용해봐야 할것같아요
가장맘에 든 점:바이오더마 브랜드는 순하고 저자극 이라서 선크림또한 시리지 않고 로션처럼 바를 수 있다는점이 좋았습니다
지속성: 제피부문제인지 조금은 건조하다고 느껴집니다 ~~",1,2022,4,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3,1,0,0
967,987,A000000165841,요나스,0,0,5,0,피부가 예민한 편 인데도 촉촉하고 좋아요. 재구매하는데 잘 산것 같아요,1,2022,3,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,3,0,1,0
968,988,A000000165841,포레스트,0,0,5,1,남편이 쓸거라 백탁 없으면서 발림성은 좋으면서 끈적거림 없는 제품 문의하니 이제품 추천해 주셔서 구매했어요  만족하며 사용하고 있네요,1,2021,10,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,1
969,989,A000000165841,micy****,0,0,4,1,"건성 피부라서 촉촉 하면서 유분도 어느 정도 있으면
좋겠다 싶어서 매장에 있는 선크림 다 발라보고
고른 제품!
발림성도 좋고 어느정도 백탁 현상도 있어서
생얼에 선크림만 바르고 나갔을 때도 좋았습니다
약간의 눈시림이 있어서 그거 때문에 별 하나 뺐습니다",1,2021,9,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,0
970,990,A000000165841,ssr****,0,0,5,1,"주근깨 때문에 이거저거 많은 썬크림을 써왔는데요, 이 제품 정말 좋은 것 같습니다. 매장에서 직원분이 썬크림 추천해주셔서 알게 되고 구매했는데 강추합니다.
일단 저는 자외선차단만 잘된다면 썬크림이 찐득이더라도 꼭 바르는 사람입니다. 근데 올여름에 낮에 매일같이 걸어야 할 일이 있었는데 이러다가 주근깨 미친듯이 올라올까봐 구매한거였는데 진짜 찐 좋은 것은 이걸 바른 날에는 땀이 잘 안 나더라규요!! 맨날 홍수난거마냥 이마에서 땀이 줄줄 새어나와서 앞머리 다 젖고 휴지들고 다녔는데 이거 바른 날은 땀은 어느정도 나도 흐르지 않는 정도만 나더라구요!! 땀많은 지성뷴들이면 진짜 좋을 것 같습니다!! 묽은 제형이라서 로션같이 발리고 잘 스며들어서 바를때 기분도 좋은 것 같아요. 살도 거의 타지 않고 주근깨도 한 고비 넘긴듯요..지금은 거의 다 써서 재구매하려고요ㅎㅎㅎ",1,2021,9,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,1
971,991,A000000165841,mocca,0,0,4,1,신랑이 운동하러 나갈때 바른다고 구매했는데 그럭저럭 괜찮은것 같아요,1,2021,6,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,2,0,1,0
972,992,A000000165841,cm****,0,0,2,0,"성분이 괜찮은 선크림 찾다가 사봤어요
제형이 묽어서 주륵 흐를정도인데 금방 수분기가 날아가는 느낌이에요.
바르면 끈적함이 오래 가고 흡수는 잘 안되는 편이에요
흡수 덜 된 상태로 화장하면 밀리기도 하도...
여름에 쓰기엔 너무 기름져서 나중에 유분기가 엄청 올라와서 마스크 종일 끼고 있다 집에 돌아오면 트러블도 나있고ㅜㅜ
기분탓인지 모르겠지만 열감도 올라서 얼굴엔 사용 안 하려고요.
전체적으로는 저랑은 안 맞는 제품이어서 아쉬워요.",1,2021,6,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,0
973,993,A000000165841,phuongn****,0,0,4,0,좋아합니다 . 피부 좋아합니다 <3 <3.....,1,2021,4,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,1,0
974,994,A000000165841,hyeryun****,0,0,4,0,"세일하길래 사봤어요
제가 바이오더마 제품을 좋아해서 한 번 도전해봅니다",1,2021,4,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0
975,995,A000000165841,kitty****,0,0,4,0,아빠 사용하시라고 구매 했어요 ㅋㅋ 만족해 하셔서 다행이네요 ㅋ,1,2021,4,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0
976,996,A000000165841,seri****,0,0,5,0,"초특가네요!!! 자극없지만 자외선 차단지수가 높아서
만족합니다",1,2021,4,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0
977,997,A000000165841,rokkor****,0,0,5,1,큰아이는 별 반응없이 잘 쓰는데...작은아이는 얼굴이 뒤집어져서 힘들었네여...,1,2021,4,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0
978,998,A000000165841,qkrrks****,0,0,5,1,매장 이모가 추천해줘서 샀는데 지성인데도 괜찮아요!!! 가격이 후덜덜 하긴 하지만 세일했을 때 사서 ㅎㅎㅎ 가격 값하는 것 같아요,1,2021,4,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,1
979,999,A000000165841,suni95****,0,0,5,1,"믿고 구매하는 바이오더마입니다
썬크림은 처음 써보는데 테스트 해보자마자 발림성이 마음에 들어 바로 구매했어요
세일도 많이 해서 만족스럽게 사용중입니다
밀리지 않고 촉촉해서 좋아요",1,2021,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,1,0
980,1000,A000000165841,xyq****,0,0,4,0,"바르고 피부에 부담되지않아서 좋은거같아요
다음에도 또 구매예정입니다",1,2021,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0
981,1001,A000000165841,liuyu****,0,0,5,1,향기도 좋아요 순해요 남자써도 좋아요 최고~~~,1,2021,3,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
982,1002,A000000165841,suzi****,0,0,5,1,추천받아서 샀어요. 자회선 효과 기대하고있고 밀리지않아서 좋을것같네요 샘플로 썼었는데 맘에 들었어요,1,2021,3,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
983,1003,A000000165841,Shannon,0,0,4,1,"올리브영 직원분이 추천해 주셔서 바이오더마 선크림으로 구입했어요. 선크림 살때 제일 중요시하는 부분이 눈시림이 없는 상품인데 이 제품이 눈시림도 없고 흡수력도 좋아 끈적임 없이 바를수 있다고 해서 테스트 해봤는데 발림성도 좋고 바르고 난후 매우 보송보송하네요. 기존에 쓰건 타사 선크림은 아무리 발라도 눈가에 기미가 올라오더라구요. 바이오더마 제품은 처음 사용해보는데 기미가 안올라오게 자외선 차단이 잘 되면 좋겠네요. 
수부지 피부타입인데 중복합성 피부용이 잘 맞을 것같다고 추천해 주셨어요. 묽은 감이 있어 차단력이 좋을까 좀 걱정은 되지만 열심히 발라보려구요",1,2021,3,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,3,0,1,0
984,1004,A000000165841,Dlendk,0,0,5,1,아빠한테 선물로 줄려고 샀는데 좋은것 같아요 자외선차단도 잘 되고 괜찮은 것 겉아요ㅎㅎㅎㅎ,1,2021,3,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,1,0
985,1005,A000000165841,rosa****,0,0,5,0,이전부터 계속 쓰고 싶었는데 쓰던 선크림 다쓰고 바로 구매했습니다. 끈적임 없고 백탁없고 금방 스며들고 이름에 아쿠아가 붙어도 지성이나 복합성이 쓰기에도 딱 좋아요. 이거 다 써도 또 재구매 각 입니다,1,2021,3,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,1,0
986,1006,A000000165841,cr****,0,0,5,0,"온라인에서 세일해서 저렴하게 구매함
저는 약간 지성인데 잘 맞아요.",1,2021,3,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,1,0
987,1007,A000000165841,22****,0,0,5,0,처음 구매해봤어요 바이오더마제품이라 순할꺼라 믿고 구입했습니다!,1,2021,3,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0
988,1008,A000000165841,asteria****,0,0,5,1,복합성피부인데 수분위주로 순하고 자극없어서 너무 좋아요~,1,2021,3,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,1,0
989,1009,A000000165841,꿀템소유,0,0,5,1,너무 산뜻한 제형은 아니지만 유분감이 너무 많지도 않아서 유수분밸런스를 맞춰줘요 발림성도 좋고 촉촉해서 겨울에 사용하기 딱 맞아요 모공에 끼임도 없어서 메이크업 전에 사용하니까 더 만족스러웠어요,1,2020,11,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,3,1,0,0
990,1010,A000000165841,srlar****,0,0,4,1,"순하고 발림성도 좋음
다만 화장이 뜰때가 많았음",1,2020,10,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
991,1011,A000000165841,glgl****,0,0,4,1,드디어 인생 선크림을 만난거같아요! ㅋㅋ 맨날 선크림 바꾸면서 ㅠㅠ 메이크업포에버 비싼거두 써봤는데 저는 건성이라그런지 이게 제일좋아요 오일리하지두않구 촉촉하게 잘발려요! 담에또 이거살라구영,1,2020,10,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
992,1012,A000000165841,Ph5,168,0,4,0,순해요 톤업정도는 살짝있는편이고 그래서그런지 자칫 여러겹바르면 밀림현상있음,1,2020,7,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
993,1013,A000000165841,맨두공듀,0,0,5,1,매장에서 테스트 해보고 괜찮아서 구매 했어요. 다만 개봉하고 첫사용할때 갑자기 화악!!!! 쏟아져 나와서 상당히 당황스러웟어요ㅎㅎ많이 묽어서 그런거 같네요,1,2020,7,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,1
994,1014,A000000165841,jhh****,0,0,3,0,None,0,2020,6,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0
995,1015,A000000165841,qeg****,0,0,5,0,선크림은 이걸로 정착햇기땜 ㄴ에 세일할때 또 사뒀어요 바르고 좀 지나면 약간 밀려요,1,2020,6,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0
996,1016,A000000165841,phanlo****,0,0,5,0,좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요,1,2020,6,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0
997,1017,A000000165841,hyoin****,0,0,4,1,피부가 민감한 타입이라 끈적한거 못쓰는데 끈적임 살짝 있긴한데 이정도는 괜찮은거같아유,1,2020,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0
998,1018,A000000165841,burele,0,0,5,1,묽은제형이라 부드럽고 얇게 잘발려요~ 백탁현상도 심하지 않아 자연스러운 톤업이 가능하고 화장밀림이 없어서 너무 좋아요!,1,2020,6,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
999,1019,A000000165841,smu****,0,0,5,1,None,0,2020,6,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0
1000,1020,A000000165841,isee****,0,0,5,1,None,0,2020,6,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
1001,1021,A000000165841,19****,0,0,4,0,None,0,2020,6,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,0,1
1002,1022,A000000165841,pjh****,0,0,4,1,None,0,2020,5,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0
1003,1023,A000000165841,catheri****,0,0,5,0,"정말 순해요~ 앞으로도 잘 쓸게요~
하얘지는 편이구, 기름이 정말 거의 안생겨요.
건성분들한테는 건조할 수 있어요.
하얘지는 건 넓게 펴발라준 다음에 손으로 톡톡 두드려서 흡수시키면 얼룩덜룩하지 않고 잘 발려요.",1,2020,5,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,1,0
1004,1024,A000000165841,qeg****,0,0,5,1,선크림 이것저것 쓰다가 이걸로 정착햇어요 여드름피분데 문제없이 쓰고잇어요,1,2020,5,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,0,0
1005,1025,A000000165841,min0520****,0,0,5,0,진짜 촉촉하고 흡수력도 좋아서 메이크업 전에 발라도 들뜨거나 밀림이 없어요,1,2020,5,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
1006,1026,A000000165841,jigg****,0,0,4,1,바이오더마 클렌징워터 잘 사용하고 있어서 선크림도 구매해봤어요 발림성도 나쁘지않고 잘 사용하고 있습니다,1,2020,5,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,1,0
1007,1027,A000000164410,뿡치뿡,0,0,5,1,"진짜 예전부터 계속 기다리고 찾아다닌 제품 ㅠㅠ예전에 카밍으로 나온거 진짜 너무 좋아서 계속 사용하다가 언제부터인가 없어져서 너무 슬펐어요 ㅜㅜ 하지만 이제야 똑같지는 않지만 비슷하게 출시되어서 바로 구매하고 지금 3주?정도 꾸준하게 사용중입니다 진짜 상상 이상으로 너무 좋아요 세일에 좋은가격으로 득템! 제가 정말 건조하고 예민한데 이 썬크림은 정말 물같은 느낌으로 자연스럽게 피부에 촉촉하게 흡수되어 자연스럽게 발라집니다!  자외선 차단 효과는 50퍼로 진짲 걱정없고 백탁현상도 전혀없어서 몸에 발라도 너무좋아요 화장이 들뜨고 건조해 지는것도 없고 중간에 덧발라도 정말 너무 좋아요 아침,점심 중간중간 파데 섞어서 발라주는데 정말 강력 추천입니다 엄마들도 너무 좋아합니다 화학적인 성분도 빠져서 그런지 예민한 저같은 피부도 엄청 잘맞아요",6,2022,5,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
1008,1028,A000000164410,maryj****,0,0,4,1,"셀퓨전씨 선크림 다 테스트해보고 제형이 제일 마음에 드는 걸로 샀어요ㅋㅋ 촉촉하고 거의 일반 로션처럼 발리는 점이 마음에 들어요
유분이 많은 편은 아니어서 피부타입 크게 가리지 않고 다 괜찮을 것 같은데 저는 피부가 크게 예민하지는 않아서 그냥 참고만 해주세요
발랐을 때 밀리거나 뜨는 거 없이 그냥 로션같이 발리는데 바꿔 말하면 톤업이나 피부결 보정같은 효과는 없다시피 하니 기대를 하지 않는 것이 좋습니다ㅋㅋ 개인적으로는 깔끔하고 가벼운 느낌이라 마음에 들어요
향은 썩 좋지도 나쁘지도 않아요 딱히 좋은 향이 나는건 아닌데 그렇다고 안 좋은 향이 나는 것도 아니고... 썬크림 특유의 향을 별로 안 좋아하는데 그런 향이 아예 없는건 아니지만 아주 약한 편이라 크게 신경쓰이진 않는 정도에요 그냥 향 자체가 약한 편인듯 합니다ㅋㅋ
자외선 차단 효과가 좋은지 나쁜지는 아직까진 잘 모르겠어요 근데 이건 어느 썬제품이든 많이 써보고 시간 지나봐야 아는거라... 근데 가벼운 제형이다 보니 왠지 많이 발라야 효과가 좀 있을 것 같은 느낌은 듭니다ㅋㅋ 그러기에는 용량이 작은게 좀 아쉽네요
전반적으로 막 쓰기 무난하고 나쁘지 않은듯 합니다",6,2022,4,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,1,0
1009,1029,A000000164410,여흐레,1593,0,5,0,"피부가 환경에 따라 많이 바뀌는 타입이라서 한 제품을 꾸준히 사용하는 것이 쉽지 않은데 이 셀퓨전씨 선크림은 꾸준히 사용할 수 있어서 너무 좋았습니다 ! 

* 발림성은 사진에 보이듯이 선에센스로 부드럽게 발리고 백탁없이 발려서 가볍게 바를 수 있어서 좋아요 ! 

* 기존의 선크림은 바르고 나면 건조하거나 잘 안 발려서 얼굴에 크림이 남아있는 경우가 종종 있는데 이 셀퓨전씨 아쿠아티카 선크림은 얼굴에 남아 있는 거 없이 부드럽게 잘 발리면서 촉촉하게 마무리되니까 데일리하게 사용할 수 있어서 마음에 들었어요 ! 

* 보통 여름에는 땀이 많이 나고 게다가 마스크까지 착용하면 얼굴에 땀이 맺히는데 이 셀퓨전씨는 얇게 발리면서 땀이 나도 흐르지 않고 무너짐도 자연스럽게 표현되고 눈이 따갑지 않아서 좋아요 ! 

* 아쿠아티카로 여름 전용 선크림이라서 뜨거운 햇빛에서부터 자외선을 잘 차단시켜주면서 피부 안에는 수분으로 채워주기에 민감성이나 건성이신 분들은 진짜 잘 사용하실 수 있으실 것 같아요 ! 

* 안에는 수분을 채워주는데 피부 밖은 어떻게 되느냐 라고 물어보신다면 피부 안과 달리 매트하게 마무리되어 머리카락이나 마스크에 달라붙지 않고 안에는 수분을 챙기면서 사용할 수 있는 게 제일 마음에 들었어요 !

* 지복합성, 지성인 피부에도 유분기 올라옴 없이 잘 사용할 수 있었어요 ! 선크림 유목인이었는데 셀퓨전씨 선크림을 만난 이후로 정착했어요 ! 

* 처음 바르고 난 후에는 조금 끈적함이 느껴질 수도 있는데 바르고 충분히 흡수시키면 괜찮아지실 거예요 !",5,2022,8,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,0,1,0
