,index,product_id,reviewer,reviewer_rank,specialist,user_score,on_off,review,help,year,month,day,쿨톤,지성,민감성,블랙헤드,다크서클,트러블,약건성,탄력,웜톤,홍조,아토피,주름,피지과다,모공,잡티,각질,건성,미백,all,중성,복합성,자극도,피부타입_건성에 좋아요,피부타입_복합성에 좋아요,피부타입_지성에 좋아요,피부고민_보습에 좋아요,피부고민_주름/미백에 좋아요,피부고민_진정에 좋아요
1175,1175,A000000150937,토깽이니니,0,0,5,0,"앰플도쓰는데
팩도.앰플이
마니들어가있어서
하고있어요",0,2022,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,0,0,1,0
1176,1176,A000000150937,sumin5,0,0,4,1,"마데카크림샀을때 미니어쳐 앰플 받은적이 있었는데 발라보니 매우 좋았던 기억이 있어서 마침 우연히 마스크가 보이길래 걍 사봄 안에 앰플이 꾸덕하게 많이 들어있었고(앰플이 줄줄 흘러내리지 않아 좋았음 팩이 너무 물같이 흘러내리면 할때 불편한데 이건 달랐음) 하고난뒤 바로 촉촉 너무 기분이 좋았고 다음날 얼굴이 환해짐 
재구매 의사있음",0,2022,10,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0
1177,1177,A000000150937,토깽이니니,0,0,5,1,"앰플도쓰고
크림도쓰고있어서
팩도간간히하고있어요
앰플도많이들어있어요",0,2022,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,0,0,0,1
1178,1178,A000000150937,토깽이니니,0,0,5,1,"멜라캡처앰플
크림다쓰는데
마스크팩도앰플이
듬뿍들어있어서
사용하고있어요",0,2022,9,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,0,0,1,0
1179,1179,A000000150937,kahyun****,0,0,5,0,얼굴이 좀 환해지는 느낌이에요!! 자주 사용해보려구요 시트는 좀 도톰한 느낌이에요,0,2022,9,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0,0,0,1,0
1180,1180,A000000150937,예쁘게,0,0,5,1,"자극없이 순해요ㅎㅎ
할인할때 구매해서 가끔 사용해주면 미백에 좋을것 같아요!",0,2022,9,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,1,0,0,1,0
1181,1181,A000000150937,rladmsru****,0,0,5,0,4개 구매해서 1개 써봤는데 미백 주름개선까지는 아직 모르겠고... 흡수력이나 보습은 좋은것같아요 여름보다는 가을 겨울이 적합할듯...,0,2022,9,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0
1182,1182,A000000150937,ll****,0,0,5,0,마스크팩은 처음 주문해봐요 좋을것같아요~~다음에도 구매하려구ㅕ,0,2022,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,1,0,0,0,1
1183,1183,A000000150937,야따,0,0,5,0,홈쇼핑에서 센텔리안 크림 대용량으로 구매했다가 너무 잘써서 센텔리안 브랜드에 평소에 호감을 가지고 있었습니다. 센텔리안 브랜드에서 마스크팩이 나왔다는 뉴스를 보고 올리브영에 갔는데 직원분들도 강력추천하시더라구요. 저같이 건성피부에게 센텔리안크림 제품 잘 맞는다고 하시면서 덩달아 5개 구매하게되었습니다. 일단 마스크를 열어보시면 크림이 듬뿍 들어가있는걸 눈으로 확인할 수 있고 시트재질도 엄청 부드럽습니다. 병풀추출물도 들어가있어서 이 제품 사용하고나면 피부가 진정이 되는 느낌 잘 느낄수 있을거에요. 저는 평소에 냉장고에 넣어서 쿨링효과도 같이 느낄수 있게 사용하는편입니다. 센텔리안 마스크팩 종류도 많은데 세일기간을 노려서 쟁여보시면 좋을것 같아요. 다른제품말고 센텔리안 추천!,0,2022,8,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,0,0,0,1
1184,1184,A000000150937,stranger,255,1,5,0,"자주는 안하고 가끔 하는 팩이에요. 
정말 멜라캡쳐앰플을 얼굴과 목 전체에 부은 것 처럼 피부관리하는 느낌이에요. 
하고나면 정말 얼굴이 맑아지고 투영해져요. 
다음날 화장 정말 잘되고 ㅎㅎㅎ  매주 한번정도망 해도 괜찮더라구요.  
세일할때 사면 좋아요~~",0,2022,8,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3,0,1,0,0,1,0
1185,1185,A000000150937,토깽이니니,0,0,5,1,"앰플
마데카크림
다쓰고있어서
팩도 앰플양이
만아서게속쓰고있어요",0,2022,8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,0,0,1,0
1186,1186,A000000150937,아야오요,0,0,5,0,무난하게 데일리로 사용하게 좋아요 만족합니다 매번 재구매템,0,2022,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0
1187,1187,A000000150937,토깽이니니,0,0,5,1,"마데카
앰플 크림다쓰고있어서
팩도앰플이듬뿍들어있어서
쓰고있어요",0,2022,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,0,0,1,0
1188,1188,A000000150937,키에나,0,0,5,1,친구 사줬는데 건성피부에 너무 좋다고 속이 꽉 채워졌다고 만족해했어요,0,2022,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,1,0,0,0,1
1189,1189,A000000150937,ksh87****,0,0,3,0,조아요조아 배송도빠르고 좋아요 세일할때 구매해서 더조은듯요,0,2022,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,1,0,0,0,1
1190,1190,A000000150937,콩쥐마녀,0,0,5,1,"피부톤이맑아지는마스크팩!!
센텔리안미백앰플을 사용하면 건성피부인 제가써도 겨울에도 건조하지않고 사용한지 3일정도 지나서 자고일어나면 내가봐도 피부톤이 맑다는느낌이 들정도로 사용할때와 안할때의 차이가 확실히 느껴지는 원픽템입니다. 원래사용중인 토너패드-에센스-크림-아이크림 단계에서 에센스다음단계에 끼워서 사용중입니다.그 원픽인 미백앰플의 기능을 그대로 가지고 있는 마스팩이 행사를 해서  무조건 찜하게되었습니다
시트크기는 일반적인 마스크대형 사용중인 얼굴에 딱맞는 사이즈!
시트 두께는 비교적 얇아서 밀착력이굿!
에센스양은정~~~~말 많아서 얼굴에,목에,팔에 바르고도 엄청 남는정도의 양입니다.
요즘 같은 뜨겁고,따가운 태양을 마주하는 시기에 꼭챙기게 되는제품이네요.
햇빛많이본날 알로에로 진정시키고 눈에보이지않는
기미까지 챙기면 안심되는제품찾았네요!!굿!!",0,2022,7,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,1,0,0,0,1,0
1191,1191,A000000150937,ahnyj****,0,0,5,0,해당 앰플 쓰다가 팩이 있어서 사용해봤는데 좋아요~ 앰플이 듬뿍 있어서 촉촉해요.,0,2022,7,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,1,0,0,1,0
1192,1192,A000000150937,rgol****,0,0,5,0,"매번 쓰던 제품이라 주문했었어요!^^
할인 계속 했으면 좋겟습니다 ㅠㅠ",0,2022,7,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0
1193,1193,A000000150937,토깽이니니,0,0,5,1,"마데카크림
앰플다쓰고있고
마스크팩도
앰플이듬뿍있어서조아요",0,2022,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,0,0,1,0
1194,1194,A000000150937,clover,0,0,4,0,"센텔리안24 마스크팩은 이번에 처음 구매해봤어요~ 
정가는 역시 센 편이지만 50% 할인할 때는 그나마 좀 살만해요 👌",0,2022,6,27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,1,0,0,1,0,0
1195,1195,A000000150937,davin****,0,0,5,1,여름 자외선 때문에 기미 잡티가 신경쓰여서 구매해봤습니다:),0,2022,6,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0
1196,1196,A000000150937,oops****,0,0,4,1,굉장히 고농축 팩인듯. 앰플 듬뿍 들었네요. 트러블 없이 쫀득쫀득했어요.,0,2022,6,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,0,1,0,0
1197,1197,A000000150937,young****,0,0,4,0,"요즘 해가 너무 뜨거워지면서 얼굴에 약간 기미나 잡티가 올라오는 것 같아서 구매해봤습니다. 그 중에서 센텔리안 잡티 앰플이 워낙 좀 유명한거 같아서 세일 기간에 구매했어요! 센텔리안 멜라 캡쳐 마스크팩은 앰플이 묽지 않고 약간 크림앰플? 같이 점성이 있고 마스크팩 떼고 나면 약간의 끈적임이 남는 마스크팩이에요.시트는 얇은 편이에요! 만약 끈적임이 싫으시면 솜에 스킨 묻혀서 살짝 닦아내면 괜찮을 같아요 애초에 원래 구매했을 때 수분이나 진정보다는 미백 기능에 더 초점을 두고 산 제품이었는데 이 제품쓰고 볼에 있던 뾰루지가 다음날 뾰루지가 진정되어서 신기했습니다. 미백 기능에 초점맞춰서 샀는데 기대 안했던 진정까지 되서 약간 기대이상이었어요.
미백으로 큰 효과는 보지 못했지만 원래 기미 앰플로 유명한 제품이라 마스크팩도 꾸준히 쓰면 괜찮을 거라고 생각합니다.",0,2022,6,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,1,0,0,1,0
1198,1198,A000000150937,e015****,0,0,5,1,홈쇼핑에서 인기여서 대량 구매가 부담스러워서 구매했어요 단기간에 효과는 기대하지 않지만 촉촉하니 좋네요,0,2022,6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0,0,0,1,0
1199,1199,A000000150937,안녕하딤니카,0,0,4,0,"피부타입: 극지성에 유분 때문에 올라오는 트러블과 트러블 흉터들이 많음
추천 피부타입: 살짝 크리미한? 느낌이 있어서 저처럼 극지성분들보다는 건성이나 수부지? 그런 분들 추천드립니당

구매 이유: 피부 트러블 흉터랑 기미, 주근깨도 있고 유분기 때문인지 아무것도 안 발라도 피부가 칙칙함(까만 편은 절대 아님 오히려 평균 피부톤, 21호 정도 씀)

사용감: ㅁㅣ백에 유명한 앰플이다 보니 이 앰플 모르시는 분은 없을 듯
-마스크팩 시트: 보들보들하고 무난한 편, 근લા 들어있는 내용물 때문에 시트가 엄청 영향력 있진 않음
-내용물: 내용물은 가득 들어있는 편
-효과: 즉각적으로 피부가 환해짐, 앰플 사용했을 때는 못 느꼈던… 더 좋아진 건가?

사용시간: 약간 크리미해서 20-25분은 붙여준 것 같음 이렇게 해 주니까 지성인 나도 괜찮게 했음",0,2022,6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,1,0,0,1,0
1200,1200,A000000150937,dkffjq****,0,0,5,0,"화한느낌이나늠 독특한마그크팩에오아직사
전에데맘에드렁요 저번에구",0,2022,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,1,0,0,1,0
1201,1201,A000000150937,suhee****,0,0,3,1,"촉촉하니 보습력  정말좋네요.
가격이 비싸긴한데  비싼값을 하네요.
또 구매할거에요",0,2022,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1
1202,1202,A000000150937,xoxog****,0,0,5,1,자극은 없지만 에센스가 생각했던건 아니여서 잘 손이 안 감.,0,2022,5,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1
1203,1203,A000000150937,gej****,0,0,5,1,"진짜 주름 미백 관련 마스크를 만든 진짜 마스크.
하고 나면 피부가 미백 뿐 아니라 주름도 개선 된듯.
다만 일주일에 2번은 해야. 세일 자주 해주세요",0,2022,5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,1,0,0,1,0
1204,1204,A000000150937,sje1****,0,0,5,1,너무좋은거같은데 너무 비싸요ㅠㅠ가격만 좀 저렴하게갔르면 좋겠어요ㅠㅠ동국제약껀 확실히 이제 믿음이가요!!!,0,2022,5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,1,0,0,0,1
1205,1205,A000000150937,토깽이니니,0,0,5,1,"앰플도
꾸준히쓰고있고
마스크팩에도
앰플이가득해서
조아요",0,2022,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,0,0,1,0
1206,1206,A000000150937,atoms****,0,0,4,0,"촉촉하니 좋아요.
뽀얀 피부 기대되요.
하얀  세럼이 쫀득대요.",0,2022,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0
1207,1207,A000000150937,gyuri****,0,0,5,1,어머니께서 좋아하셔서 여러장 사서 잘 사용하고 있는 팩이에요!,0,2022,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,0,1,1,0,0
1208,1208,A000000150937,rgol****,0,0,5,1,"비싸서 할인 할때 쟁여 두는데
이거 쓰면 떼자마자 피부톤이 바뀐게
느껴져요 ㅠㅠ 그리고 촉촉한것도 다음날까지 갑니당…
그래서 다른건 못쓰겟어요 ㅠㅠ",0,2022,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0
1209,1209,A000000150937,ㅇㄹㄹㄹㅗ,0,0,2,0,가격ㅇㅔ 비해 실망스럽고 앰플이 너무 끈적거려서 매우 무겁게 느껴졋어요,0,2022,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,0,1,0,0
1210,1210,A000000150937,songhyun****,0,0,5,1,"기미가 엄청 많이 생겨 구매했는데
계속 사용해야 효과있는 거겠죠",0,2022,4,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0
1211,1211,A000000150937,야따,0,0,5,0,안녕하세요 이 제품으 ㄴ솔직히 브랜드빨도 있지만 쓰기에 너무 편하고 좋습니다. 시트팩을 하시는 주기는 어떠셨나요 많은 브랜드중에서 이 상품을 구맿사ㅣㄴ 이유가 있나요? ㅅ용후 추가 단계까 필요핬내요 시트팩을 하시는 주기는 어떠셨나요 많은 브랜드중에서 이 상품을 구매하신 이유가 잇었나요 사용후 추가 단계까 필요한가요 시틓팩을 하시는 주기는 어떠셨나요 많은 브랜드 주에서 이 상품을 구매하신 이유가 있나요? 사용 후 추가 단계까 필요한가요 시트백을 하시는 주기가 어떠셨나요 많은 브랜드 중에서 이 상품을 구매하신 이유가 있나요 사용후 추가 단계가 필요한가요? 많은 분들이 써보기소 슥갗능 ㄹ하는 브랜드중에 하나인걸로 알고있습니다. 아주 마무리감이 마음에 들고 좋스빈다. 강추하ㅣ고 꼭 서보세요 ㅎㅎ,0,2022,4,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,1,0,0,0,1
1212,1212,A000000150937,얼음과자,0,0,5,1,"센텔리안 브랜드 제품은 기본적으로 다 좋은것 같아요ㅎㅎ
가격이 좀 사악한데 세일 기간 노려서 한번씩 구매 예정이에요ㅎ",0,2022,4,21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,1,0,0
1213,1213,A000000150937,토깽이니니,0,0,5,1,"앰플도쓰는데
좋아서
마스크팩도
한번씩하고있어요
가격이비싸지만",0,2022,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,0,1,0,0
1214,1214,A000000150937,sm0****,0,0,5,1,마데카 크림을 평소에 사용하고 있어서 궁금해서 한번 구매해봤어요,0,2022,4,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,1,0,0,1,0
1215,1215,A000000150937,szszsz,0,0,5,1,"지복합 피부에도 사용하기좋아요
마스크팩 하고 크림까지 바르는데
이거는 안발라도 촉촉햇어요",0,2022,4,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,1,0,0
1216,1216,A000000150937,로블록스중독,1778,0,5,0,마스크팩 너무너무 좋아하고 동국제약도 무조건 좋아하는데 동국제약에서 나온 마스크팩인데 당연히 사야지요ㅋ 그래서 무조건 샀습니다 잡티 관리에 나온 마스크팩인데  저는 앰플을 구매해서 사용했었는데 그 제품의 마스크팩이라 무조건 샀습니다 눈가쪽에 눈가옆으로 잡티가 생겨서 요즘은 잡티관리에 힘을 쓰고 있습니다 평소에는일주일에 6일은 수분관리하느라 수분쪽 마스크팩을 해주고요 1일은 잡티관리 미백관리 집중합니다 마스크팩이 무거운 타입은 아니라 얼굴에 올렸을때 답답하지 않고 적당합니다 동국제약은 확실히 평균 반 이상의 제품력이 좋네요 값을 하네요 그래서 신제품 나와도 그냥 믿고 구매한건데 좋네요 아침에 피부를 보면 맑아진 효과가 있네요 잡티가 한번에 싹 없어지지는 않겠지요 재구매 의사 있습니다,0,2022,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,1,0,0,1,0
1217,1217,A000000150937,sbo****,0,0,4,0,영향이랑 보습에 좋은 팩입니다! 부담없이 사용하기 좋은 것 같아요,0,2022,4,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,1,0,0,1,0,0
1218,1218,A000000150937,토깽이니니,0,0,5,1,"앰플도쓰고
조아서
마스크도가치
해보고있어요
가격이비싸긴해요",0,2022,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,0,0,1,0
1219,1219,A000000150937,rgol****,0,0,5,0,"마데카 브랜드 기초 화장품을 쓰고 있는데…
이팩이 정말 좋아요…
쓰고 난 즉시 얼굴이 환해지는게 눈에 보이고
팩하고 다음날 화장이 쫀쫀하게 잘먹습니다 ㅠㅠ
이팩은 이제 항상 쟁여두려고해요!",0,2022,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0
1220,1220,A000000150937,olivezero,0,0,4,1,동국제약 마데카 크림이 너무 만족스러웠어서 멜라 캡쳐 앰플에도 관심이 가서..ㅋㅋ 앰플을 사기전에 테스트용으로 멜라캡쳐 앰플 마스크팩을 사봤습니당ㅎㅎ 제가 평소에 흰색 마스크를 끼는데 흰색이 자외선을 반사해서 눈밑에 기미가 생긴다고 하는 얘기를 들었는데 어느날 눈밑을 보니 진짜 기미가 생겼더라구요ㅠㅠㅠ 그래서 멜라캡쳐앰플에 관심을 가지게 되었답니다ㅠㅜ 일단 에센스 제형은 하얗고 점성있는 묵직한(?) 느낌의 에센스 였어요ㅋㅋ 시트 두께는 딱히 얇지도 두껍지도 않은 일반적인 시트였어요~~ 얼굴에 착 밀착되는 재질은 아니에요! 마스크팩을 떼고 나서는 따로 크림을 안발라도 될 정도로 리치한 느낌이 들었어요~! 지성분들은 조금 답답하게 느껴지실수도 있을듯해요ㅎㅎ 마스크팩 한번으로 기미에 효과가 있다고 말하긴 힘들고 계속 꾸준히 써봐야 알듯합니다,0,2022,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0,0,0,1,0
1221,1221,A000000150937,ye****,0,0,5,0,"요즘 칙칙한 피부때문에 너무 고민이었어요 비타민을 먹어도 미백 앰플을 발라도 .. 그러다 팩사러 올리브영 갔는데 제품 이름이랑 브랜드랑 패키지 등등이 제 눈을 사로잡았어용 ㅎㅎ 장당 비싸긴 하지만 뭔가 즉각적인 효과가 있을거같은 그런 느낌적인 느낌에,, ㅋㅋ 사봤는데 에센스도 엄청 충분히 들어있고 기능성이면 독할것(?) 같은 느낌이 있는데 하나도 안독했어요 오히려 순하고 진정되는 느낌 돈만 많으면 한박스씩 사고싶은데 그러지 못하는 현실이네욤 ㅋㅋ 미백 + 성분 좋은거 + 신뢰도있는 브랜드 팩 찾으시는분들은 요 제풉 추천해요 1일 1팩하기렌 부담스러운 가격인듯 ㅋㅋ 그리고 요거 단독으로만 쓰고 뒤에 크림 안발라도 충분히 촉촉해용 오히려 귀찮을때 추첮하는 제품입니닥 ㅋㅋ 읽어주셔서 갑사드려요~~ 사세용",0,2022,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,1,0,0,0,1
